"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"14.12.2009","10.498,0","10.486,0","10.571,0","10.458,0","31,66K","0,13%"
"11.12.2009","10.484,0","10.404,0","10.488,0","10.400,0","40,08K","0,79%"
"10.12.2009","10.402,0","10.322,0","10.444,0","10.303,0","84,87K","0,70%"
"09.12.2009","10.330,0","10.274,0","10.338,0","10.228,0","137,68K","0,57%"
"08.12.2009","10.271,0","10.391,0","10.421,0","10.240,0","150,31K","-1,15%"
"07.12.2009","10.391,0","10.398,0","10.435,0","10.325,0","107,84K","-0,09%"
"04.12.2009","10.400,0","10.347,0","10.509,0","10.300,0","207,48K","0,46%"
"03.12.2009","10.352,0","10.440,0","10.500,0","10.338,0","131,40K","-0,83%"
"02.12.2009","10.439,0","10.460,0","10.505,0","10.412,0","105,25K","-0,21%"
"01.12.2009","10.461,0","10.322,0","10.494,0","10.316,0","124,60K","1,23%"
"30.11.2009","10.334,0","10.309,0","10.367,0","10.251,0","145,72K","0,41%"
"27.11.2009","10.292,0","10.443,0","10.467,0","10.116,0","140,04K","0,30%"
"26.11.2009","10.261,0","10.439,0","10.466,0","10.244,0","-","-1,73%"
"25.11.2009","10.442,0","10.409,0","10.469,0","10.398,0","90,61K","0,36%"
"24.11.2009","10.405,0","10.422,0","10.441,0","10.330,0","124,57K","-0,16%"
"23.11.2009","10.422,0","10.304,0","10.486,0","10.294,0","113,14K","1,16%"
"20.11.2009","10.303,0","10.326,0","10.332,0","10.236,0","102,31K","-0,23%"
"19.11.2009","10.327,0","10.404,0","10.412,0","10.233,0","133,53K","-0,74%"
"18.11.2009","10.404,0","10.395,0","10.427,0","10.338,0","96,28K","0,06%"
"17.11.2009","10.398,0","10.364,0","10.410,0","10.329,0","107,45K","0,29%"
"16.11.2009","10.368,0","10.243,0","10.404,0","10.240,0","130,93K","1,23%"
"13.11.2009","10.242,0","10.186,0","10.271,0","10.158,0","116,55K","0,52%"
"12.11.2009","10.189,0","10.258,0","10.289,0","10.137,0","144,44K","-0,68%"
"11.11.2009","10.259,0","10.220,0","10.309,0","10.211,0","131,31K","0,41%"
"10.11.2009","10.217,0","10.192,0","10.227,0","10.153,0","123,41K","0,25%"
"09.11.2009","10.192,0","9.979,0","10.196,0","9.969,0","119,64K","2,14%"
"06.11.2009","9.978,0","9.953,0","10.007,0","9.874,0","151,79K","0,24%"
"05.11.2009","9.954,0","9.785,0","9.970,0","9.722,0","158,71K","1,73%"
"04.11.2009","9.785,0","9.716,0","9.887,0","9.712,0","195,52K","0,70%"
"03.11.2009","9.717,0","9.740,0","9.775,0","9.627,0","173,57K","-0,18%"
"02.11.2009","9.735,0","9.658,0","9.812,0","9.596,0","219,77K","0,73%"
"30.10.2009","9.664,0","9.903,0","9.910,0","9.632,0","287,05K","-2,41%"
"29.10.2009","9.903,0","9.713,0","9.922,0","9.702,0","165,76K","1,98%"
"28.10.2009","9.711,0","9.840,0","9.859,0","9.705,0","187,94K","-1,26%"
"27.10.2009","9.835,0","9.838,0","9.899,0","9.787,0","191,65K","-0,06%"
"26.10.2009","9.841,0","9.925,0","10.025,0","9.793,0","194,15K","-0,91%"
"23.10.2009","9.931,0","10.041,0","10.068,0","9.882,0","193,03K","-1,07%"
"22.10.2009","10.038,0","9.889,0","10.056,0","9.861,0","179,44K","1,38%"
"21.10.2009","9.901,0","9.998,0","10.068,0","9.829,0","173,01K","-0,99%"
"20.10.2009","10.000,0","10.013,0","10.070,0","9.936,0","158,29K","-0,11%"
"19.10.2009","10.011,0","9.912,0","10.064,0","9.874,0","129,50K","0,88%"
"16.10.2009","9.924,0","9.970,0","10.004,0","9.884,0","150,07K","-0,40%"
"15.10.2009","9.964,0","9.952,0","10.007,0","9.906,0","115,71K","0,12%"
"14.10.2009","9.952,0","9.831,0","9.973,0","9.831,0","125,21K","1,46%"
"13.10.2009","9.809,0","9.819,0","9.848,0","9.759,0","114,15K","-0,10%"
"12.10.2009","9.819,0","9.809,0","9.876,0","9.793,0","84,38K","0,12%"
"09.10.2009","9.807,0","9.743,0","9.814,0","9.706,0","92,48K","0,62%"
"08.10.2009","9.747,0","9.675,0","9.783,0","9.670,0","129,70K","0,77%"
"07.10.2009","9.673,0","9.650,0","9.702,0","9.621,0","117,44K","0,20%"
"06.10.2009","9.654,0","9.546,0","9.717,0","9.529,0","149,34K","1,13%"
"05.10.2009","9.546,0","9.432,0","9.568,0","9.416,0","125,37K","1,18%"
"02.10.2009","9.435,0","9.462,0","9.470,0","9.336,0","180,13K","-0,38%"
"01.10.2009","9.471,0","9.664,0","9.684,0","9.438,0","188,09K","-1,89%"
"30.09.2009","9.653,0","9.673,0","9.735,0","9.544,0","221,19K","-0,21%"
"29.09.2009","9.673,0","9.731,0","9.775,0","9.670,0","129,53K","-0,57%"
"28.09.2009","9.728,0","9.622,0","9.764,0","9.571,0","118,41K","1,13%"
"25.09.2009","9.619,0","9.635,0","9.677,0","9.576,0","145,13K","-0,17%"
"24.09.2009","9.635,0","9.713,0","9.757,0","9.600,0","172,62K","-0,84%"
"23.09.2009","9.717,0","9.768,0","9.857,0","9.679,0","151,36K","-0,55%"
"22.09.2009","9.771,0","9.718,0","9.792,0","9.710,0","106,61K","0,55%"
"21.09.2009","9.718,0","9.716,0","9.744,0","9.662,0","119,24K","-1,22%"
"18.09.2009","9.837,6","9.800,0","9.859,0","9.745,0","-","0,39%"
"17.09.2009","9.799,0","9.789,0","9.857,0","9.751,0","15,29K","0,13%"
"16.09.2009","9.786,0","9.664,0","9.803,0","9.654,0","21,83K","1,28%"
"15.09.2009","9.662,0","9.611,0","9.714,0","9.578,0","34,32K","0,53%"
"14.09.2009","9.611,0","9.592,0","9.629,0","9.497,0","28,68K","0,20%"
"11.09.2009","9.592,0","9.609,0","9.649,0","9.570,0","37,95K","-0,14%"
"10.09.2009","9.605,0","9.536,0","9.632,0","9.504,0","72,08K","0,70%"
"09.09.2009","9.538,0","9.492,0","9.577,0","9.444,0","162,67K","0,44%"
"08.09.2009","9.496,0","9.410,0","9.528,0","9.401,0","131,74K","0,84%"
"04.09.2009","9.417,0","9.330,0","9.442,0","9.315,0","129,72K","0,93%"
"03.09.2009","9.330,0","9.273,0","9.353,0","9.247,0","113,51K","0,57%"
"02.09.2009","9.277,0","9.302,0","9.341,0","9.258,0","149,51K","-0,28%"
"01.09.2009","9.303,0","9.494,0","9.554,0","9.284,0","248,17K","-1,93%"
"31.08.2009","9.486,0","9.523,0","9.558,0","9.426,0","124,59K","-0,52%"
"28.08.2009","9.536,0","9.569,0","9.638,0","9.485,0","136,89K","-0,32%"
"27.08.2009","9.567,0","9.522,0","9.598,0","9.443,0","161,85K","0,43%"
"26.08.2009","9.526,0","9.521,0","9.572,0","9.473,0","139,46K","0,03%"
"25.08.2009","9.523,0","9.490,0","9.617,0","9.441,0","161,68K","0,32%"
"24.08.2009","9.493,0","9.487,0","9.576,0","9.474,0","132,69K","0,04%"
"21.08.2009","9.489,0","9.318,0","9.508,0","9.249,0","128,80K","1,81%"
"20.08.2009","9.320,0","9.277,0","9.348,0","9.244,0","110,51K","0,47%"
"19.08.2009","9.276,0","9.207,0","9.299,0","9.107,0","144,98K","0,75%"
"18.08.2009","9.207,0","9.118,0","9.213,0","9.106,0","129,22K","0,95%"
"17.08.2009","9.120,0","9.305,0","9.306,0","9.091,0","146,22K","-2,16%"
"14.08.2009","9.321,0","9.386,0","9.407,0","9.202,0","130,01K","-0,71%"
"13.08.2009","9.388,0","9.321,0","9.432,0","9.270,0","141,66K","0,74%"
"12.08.2009","9.319,0","9.216,0","9.404,0","9.160,0","142,98K","1,12%"
"11.08.2009","9.216,0","9.317,0","9.348,0","9.182,0","115,85K","-1,12%"
"10.08.2009","9.320,0","9.321,0","9.340,0","9.253,0","88,42K","-0,05%"
"07.08.2009","9.325,0","9.224,0","9.404,0","9.191,0","126,37K","1,04%"
"06.08.2009","9.229,0","9.247,0","9.330,0","9.171,0","129,41K","-0,17%"
"05.08.2009","9.245,0","9.285,0","9.302,0","9.164,0","140,24K","-0,45%"
"04.08.2009","9.287,0","9.246,0","9.289,0","9.181,0","127,19K","0,42%"
"03.08.2009","9.248,0","9.100,0","9.255,0","9.099,0","130,26K","1,34%"
"31.07.2009","9.126,0","9.091,0","9.199,0","9.071,0","135,64K","0,40%"
"30.07.2009","9.090,0","9.044,0","9.203,0","9.038,0","150,35K","0,48%"
"29.07.2009","9.047,0","9.047,0","9.053,0","8.955,0","130,77K","-0,03%"
"28.07.2009","9.050,0","9.065,0","9.088,0","8.962,0","127,95K","-0,22%"
"27.07.2009","9.070,0","9.051,0","9.114,0","8.990,0","118,00K","0,13%"
"24.07.2009","9.058,0","8.972,0","9.065,0","8.947,0","101,82K","0,75%"
"23.07.2009","8.991,0","8.837,0","9.055,0","8.828,0","141,01K","1,79%"
"22.07.2009","8.833,0","8.874,0","8.907,0","8.810,0","139,47K","-0,60%"
"21.07.2009","8.886,0","8.800,0","8.890,0","8.762,0","133,99K","0,92%"
"20.07.2009","8.805,0","8.694,0","8.810,0","8.667,0","124,42K","1,24%"
"17.07.2009","8.697,0","8.666,0","8.708,0","8.611,0","102,84K","0,32%"
"16.07.2009","8.669,0","8.536,0","8.691,0","8.503,0","123,74K","1,47%"
"15.07.2009","8.543,0","8.327,0","8.576,0","8.327,0","130,18K","2,88%"
"14.07.2009","8.304,0","8.256,0","8.334,0","8.231,0","126,14K","0,54%"
"13.07.2009","8.259,0","8.086,0","8.280,0","8.018,0","122,89K","2,15%"
"10.07.2009","8.085,0","8.134,0","8.134,0","8.041,0","112,29K","-0,60%"
"09.07.2009","8.134,0","8.119,0","8.190,0","8.092,0","116,08K","0,22%"
"08.07.2009","8.116,0","8.131,0","8.166,0","8.035,0","164,71K","-0,18%"
"07.07.2009","8.131,0","8.278,0","8.296,0","8.086,0","144,38K","-1,76%"
"06.07.2009","8.277,0","8.230,0","8.283,0","8.142,0","131,78K","0,44%"
"03.07.2009","8.241,0","8.242,0","8.270,0","8.205,0","134,52K","0,00%"
"02.07.2009","8.241,0","8.446,0","8.450,0","8.232,0","134,52K","-2,45%"
"01.07.2009","8.448,0","8.397,0","8.527,0","8.380,0","115,47K","0,64%"
"30.06.2009","8.394,0","8.458,0","8.505,0","8.334,0","134,28K","-0,76%"
"29.06.2009","8.458,0","8.371,0","8.476,0","8.320,0","96,80K","1,02%"
"26.06.2009","8.373,0","8.413,0","8.432,0","8.342,0","111,24K","-0,49%"
"25.06.2009","8.414,0","8.254,0","8.432,0","8.194,0","169,85K","1,91%"
"24.06.2009","8.256,0","8.258,0","8.370,0","8.201,0","135,23K","-0,01%"
"23.06.2009","8.257,0","8.283,0","8.326,0","8.228,0","136,60K","-0,31%"
"22.06.2009","8.283,0","8.461,0","8.509,0","8.275,0","138,11K","-3,78%"
"19.06.2009","8.608,2","8.548,0","8.629,0","8.548,0","1,57K","0,68%"
"18.06.2009","8.550,0","8.502,0","8.596,0","8.475,0","17,35K","0,67%"
"17.06.2009","8.493,0","8.508,0","8.563,0","8.462,0","19,95K","-0,25%"
"16.06.2009","8.514,0","8.621,0","8.659,0","8.498,0","22,62K","-1,22%"
"15.06.2009","8.619,0","8.787,0","8.787,0","8.577,0","28,38K","-1,95%"
"12.06.2009","8.790,0","8.744,0","8.810,0","8.702,0","40,38K","0,45%"
"11.06.2009","8.751,0","8.750,0","8.880,0","8.729,0","77,60K","-0,03%"
"10.06.2009","8.754,0","8.742,0","8.864,0","8.637,0","159,27K","0,14%"
"09.06.2009","8.742,0","8.758,0","8.803,0","8.717,0","115,40K","-0,19%"
"08.06.2009","8.759,0","8.750,0","8.821,0","8.627,0","128,93K","-0,03%"
"05.06.2009","8.762,0","8.734,0","8.900,0","8.691,0","161,87K","0,37%"
"04.06.2009","8.730,0","8.661,0","8.745,0","8.626,0","110,60K","0,70%"
"03.06.2009","8.669,0","8.720,0","8.751,0","8.583,0","125,62K","-0,52%"
"02.06.2009","8.714,0","8.684,0","8.781,0","8.648,0","133,10K","0,30%"
"01.06.2009","8.688,0","8.503,0","8.744,0","8.472,0","143,94K","2,36%"
"29.05.2009","8.488,0","8.382,0","8.556,0","8.352,0","146,42K","1,24%"
"28.05.2009","8.384,0","8.291,0","8.424,0","8.230,0","199,27K","1,05%"
"27.05.2009","8.297,0","8.444,0","8.504,0","8.273,0","168,65K","-1,94%"
"26.05.2009","8.461,0","8.269,0","8.485,0","8.194,0","178,79K","2,43%"
"22.05.2009","8.260,0","8.295,0","8.354,0","8.242,0","112,95K","-0,42%"
"21.05.2009","8.295,0","8.396,0","8.403,0","8.207,0","163,49K","-1,19%"
"20.05.2009","8.395,0","8.441,0","8.576,0","8.387,0","178,66K","-0,64%"
"19.05.2009","8.449,0","8.475,0","8.550,0","8.441,0","131,75K","-0,25%"
"18.05.2009","8.470,0","8.265,0","8.489,0","8.176,0","139,45K","2,46%"
"15.05.2009","8.267,0","8.293,0","8.374,0","8.206,0","166,07K","-0,24%"
"14.05.2009","8.287,0","8.288,0","8.349,0","8.236,0","141,54K","-0,08%"
"13.05.2009","8.294,0","8.436,0","8.467,0","8.231,0","171,99K","-1,68%"
"12.05.2009","8.436,0","8.403,0","8.481,0","8.327,0","177,86K","0,40%"
"11.05.2009","8.402,0","8.496,0","8.508,0","8.369,0","-","-1,34%"
"08.05.2009","8.516,0","8.385,0","8.552,0","8.365,0","170,64K","1,54%"
"07.05.2009","8.387,0","8.472,0","8.570,0","8.315,0","191,03K","-0,99%"
"06.05.2009","8.471,0","8.378,0","8.479,0","8.287,0","186,36K","1,06%"
"05.05.2009","8.382,0","8.363,0","8.410,0","8.311,0","125,59K","0,28%"
"04.05.2009","8.359,0","8.173,0","8.383,0","8.173,0","151,87K","2,18%"
"01.05.2009","8.181,0","8.086,0","8.192,0","8.047,0","121,21K","0,68%"
"30.04.2009","8.126,0","8.114,0","8.277,0","8.083,0","188,31K","0,01%"
"29.04.2009","8.125,0","7.958,0","8.206,0","7.944,0","171,54K","1,98%"
"28.04.2009","7.967,0","7.989,0","8.043,0","7.861,0","162,74K","-0,44%"
"27.04.2009","8.002,0","8.037,0","8.074,0","7.899,0","168,14K","-0,67%"
"24.04.2009","8.056,0","7.919,0","8.082,0","7.854,0","169,05K","1,78%"
"23.04.2009","7.915,0","7.803,0","7.975,0","7.752,0","196,05K","1,27%"
"22.04.2009","7.816,0","7.924,0","7.998,0","7.801,0","208,72K","-1,35%"
"21.04.2009","7.923,0","7.801,0","7.933,0","7.726,0","189,94K","1,32%"
"20.04.2009","7.820,0","8.069,0","8.073,0","7.785,0","150,96K","-3,27%"
"17.04.2009","8.084,0","8.059,0","8.137,0","8.006,0","143,26K","0,26%"
"16.04.2009","8.063,0","7.981,0","8.119,0","7.909,0","188,67K","1,04%"
"15.04.2009","7.980,0","7.872,0","7.995,0","7.814,0","167,43K","1,22%"
"14.04.2009","7.884,0","7.988,0","8.038,0","7.845,0","184,23K","-1,39%"
"13.04.2009","7.995,0","7.992,0","8.063,0","7.911,0","123,07K","-0,27%"
"09.04.2009","8.017,0","7.790,0","8.037,0","7.787,0","156,92K","2,87%"
"08.04.2009","7.793,0","7.771,0","7.838,0","7.653,0","153,78K","0,40%"
"07.04.2009","7.762,0","7.918,0","7.943,0","7.711,0","150,71K","-1,95%"
"06.04.2009","7.916,0","7.979,0","8.060,0","7.804,0","143,57K","-0,84%"
"03.04.2009","7.983,0","7.955,0","8.035,0","7.840,0","163,19K","0,31%"
"02.04.2009","7.958,0","7.714,0","8.023,0","7.701,0","209,36K","3,11%"
"01.04.2009","7.718,0","7.518,0","7.733,0","7.426,0","204,33K","2,06%"
"31.03.2009","7.562,0","7.481,0","7.671,0","7.477,0","186,61K","1,10%"
"30.03.2009","7.480,0","7.732,0","7.756,0","7.381,0","180,07K","-3,63%"
"27.03.2009","7.762,0","7.846,0","7.868,0","7.677,0","169,46K","-1,11%"
"26.03.2009","7.849,0","7.675,0","7.880,0","7.670,0","229,95K","2,20%"
"25.03.2009","7.680,0","7.621,0","7.809,0","7.492,0","237,94K","0,79%"
"24.03.2009","7.620,0","7.710,0","7.743,0","7.587,0","183,04K","-1,19%"
"23.03.2009","7.712,0","7.228,0","7.747,0","7.225,0","194,41K","3,46%"
"20.03.2009","7.453,8","7.407,0","7.473,0","7.340,0","0,93K","0,58%"
"19.03.2009","7.411,0","7.491,0","7.573,0","7.369,0","20,24K","-1,16%"
"18.03.2009","7.498,0","7.409,0","7.575,0","7.258,0","27,59K","1,23%"
"17.03.2009","7.407,0","7.235,0","7.415,0","7.173,0","28,38K","2,36%"
"16.03.2009","7.236,0","7.230,0","7.391,0","7.172,0","38,23K","0,06%"
"13.03.2009","7.232,0","7.161,0","7.250,0","7.106,0","56,67K","0,89%"
"12.03.2009","7.168,0","6.918,0","7.183,0","6.833,0","106,41K","3,67%"
"11.03.2009","6.914,0","6.879,0","7.015,0","6.847,0","222,27K","0,39%"
"10.03.2009","6.887,0","6.523,0","6.928,0","6.506,0","240,33K","5,50%"
"09.03.2009","6.528,0","6.692,0","6.713,0","6.508,0","226,02K","-2,19%"
"06.03.2009","6.674,0","6.627,0","6.746,0","6.460,0","270,59K","0,65%"
"05.03.2009","6.631,0","6.836,0","6.861,0","6.534,0","250,15K","-2,91%"
"04.03.2009","6.830,0","6.673,0","6.972,0","6.604,0","234,31K","2,41%"
"03.03.2009","6.669,0","6.784,0","6.877,0","6.662,0","235,45K","-1,78%"
"02.03.2009","6.790,0","7.043,0","7.050,0","6.740,0","251,09K","-3,72%"
"27.02.2009","7.052,0","7.177,0","7.205,0","7.012,0","240,79K","-1,76%"
"26.02.2009","7.178,0","7.224,0","7.393,0","7.158,0","208,83K","-0,69%"
"25.02.2009","7.228,0","7.305,0","7.391,0","7.139,0","272,59K","-1,04%"
"24.02.2009","7.304,0","7.120,0","7.366,0","7.101,0","228,89K","2,64%"
"23.02.2009","7.116,0","7.367,0","7.497,0","7.086,0","235,00K","-3,21%"
"20.02.2009","7.352,0","7.454,0","7.465,0","7.228,0","274,35K","-1,47%"
"19.02.2009","7.462,0","7.486,0","7.616,0","7.424,0","193,94K","-0,28%"
"18.02.2009","7.483,0","7.520,0","7.598,0","7.443,0","232,47K","-0,32%"
"17.02.2009","7.507,0","7.751,0","7.772,0","7.500,0","241,72K","-3,50%"
"13.02.2009","7.779,0","7.927,0","7.965,0","7.768,0","196,22K","-1,99%"
"12.02.2009","7.937,0","7.895,0","7.944,0","7.662,0","253,07K","0,52%"
"11.02.2009","7.896,0","7.876,0","7.952,0","7.818,0","175,32K","0,23%"
"10.02.2009","7.878,0","8.212,0","8.225,0","7.810,0","274,27K","-4,14%"
"09.02.2009","8.218,0","8.275,0","8.280,0","8.130,0","138,48K","-0,44%"
"06.02.2009","8.254,0","8.000,0","8.280,0","7.965,0","205,66K","3,25%"
"05.02.2009","7.994,0","7.919,0","8.069,0","7.799,0","247,52K","0,87%"
"04.02.2009","7.925,0","7.981,0","8.123,0","7.883,0","197,93K","-0,76%"
"03.02.2009","7.986,0","7.887,0","8.063,0","7.840,0","178,57K","1,26%"
"02.02.2009","7.887,0","7.966,0","7.976,0","7.812,0","165,13K","-0,85%"
"30.01.2009","7.955,0","8.118,0","8.163,0","7.909,0","192,79K","-1,94%"
"29.01.2009","8.112,0","8.319,0","8.322,0","8.080,0","163,67K","-2,52%"
"28.01.2009","8.322,0","8.100,0","8.359,0","8.079,0","175,48K","2,83%"
"27.01.2009","8.093,0","8.060,0","8.176,0","8.031,0","187,27K","0,70%"
"26.01.2009","8.037,0","7.981,0","8.182,0","7.872,0","209,67K","0,80%"
"23.01.2009","7.973,0","8.083,0","8.108,0","7.852,0","237,73K","-1,47%"
"22.01.2009","8.092,0","8.180,0","8.230,0","7.907,0","242,32K","-1,05%"
"21.01.2009","8.178,0","7.949,0","8.196,0","7.888,0","207,32K","2,93%"
"20.01.2009","7.945,0","8.269,0","8.392,0","7.871,0","234,35K","-3,62%"
"16.01.2009","8.243,0","8.173,0","8.325,0","8.059,0","210,71K","0,99%"
"15.01.2009","8.162,0","8.163,0","8.242,0","7.945,0","262,16K","0,04%"
"14.01.2009","8.159,0","8.411,0","8.464,0","8.087,0","202,77K","-2,96%"
"13.01.2009","8.408,0","8.444,0","8.487,0","8.327,0","179,86K","-0,43%"
"12.01.2009","8.444,0","8.540,0","8.548,0","8.370,0","133,55K","-0,93%"
"09.01.2009","8.523,0","8.704,0","8.749,0","8.511,0","156,72K","-1,99%"
"08.01.2009","8.696,0","8.745,0","8.758,0","8.604,0","159,16K","-0,55%"
"07.01.2009","8.744,0","8.945,0","8.959,0","8.672,0","161,15K","-2,30%"
"06.01.2009","8.950,0","8.918,0","9.048,0","8.889,0","163,45K","0,36%"
"05.01.2009","8.918,0","8.940,0","8.990,0","8.841,0","138,30K","-0,45%"
"02.01.2009","8.958,0","8.718,0","9.019,0","8.715,0","88,89K","2,65%"
"31.12.2008","8.727,0","8.640,0","8.797,0","8.623,0","66,71K","1,01%"
"30.12.2008","8.640,0","8.484,0","8.647,0","8.441,0","86,00K","1,79%"
"29.12.2008","8.488,0","8.463,0","8.516,0","8.308,0","64,38K","0,19%"
"26.12.2008","8.472,0","8.440,0","8.499,0","8.420,0","19,71K","0,58%"
"24.12.2008","8.423,0","8.387,0","8.462,0","8.362,0","27,87K","0,42%"
"23.12.2008","8.388,0","8.535,0","8.578,0","8.354,0","114,98K","-1,77%"
"22.12.2008","8.539,0","8.544,0","8.619,0","8.334,0","133,94K","-1,27%"
"19.12.2008","8.649,0","8.734,0","8.774,0","8.641,0","1,14K","-1,01%"
"18.12.2008","8.737,0","8.734,0","8.734,0","8.693,0","16,63K","-0,72%"
"17.12.2008","8.800,0","8.904,0","8.963,0","8.712,0","23,15K","-1,28%"
"16.12.2008","8.914,0","8.904,0","8.925,0","8.904,0","45,06K","3,60%"
"15.12.2008","8.604,0","8.603,0","8.616,0","8.603,0","52,80K","-0,98%"
"12.12.2008","8.689,0","8.588,0","8.704,0","8.232,0","106,73K","1,07%"
"11.12.2008","8.597,0","8.730,0","8.811,0","8.511,0","115,50K","-1,35%"
"10.12.2008","8.715,0","8.719,0","8.881,0","8.640,0","255,28K","-0,06%"
"09.12.2008","8.720,0","8.887,0","8.935,0","8.644,0","279,02K","-1,75%"
"08.12.2008","8.875,0","8.607,0","9.025,0","8.571,0","274,02K","3,05%"
"05.12.2008","8.612,0","8.407,0","8.684,0","8.116,0","326,26K","2,50%"
"04.12.2008","8.402,0","8.580,0","8.634,0","8.255,0","303,50K","-2,06%"
"03.12.2008","8.579,0","8.425,0","8.625,0","8.230,0","321,79K","1,74%"
"02.12.2008","8.432,0","8.160,0","8.443,0","8.129,0","270,95K","3,60%"
"01.12.2008","8.139,0","8.821,0","8.833,0","8.127,0","225,29K","-7,73%"
"28.11.2008","8.821,0","8.691,0","8.828,0","8.602,0","68,70K","1,41%"
"26.11.2008","8.698,0","8.445,0","8.716,0","8.254,0","235,05K","3,00%"
"25.11.2008","8.445,0","8.445,0","8.459,0","8.420,0","315,34K","0,72%"
"24.11.2008","8.385,0","8.075,0","8.587,0","7.906,0","307,83K","4,34%"
"21.11.2008","8.036,0","7.521,0","8.075,0","7.436,0","405,39K","7,33%"
"20.11.2008","7.487,0","8.025,0","8.174,0","7.468,0","441,82K","-6,73%"
"19.11.2008","8.027,0","8.480,0","8.497,0","8.125,0","324,04K","-5,50%"
"18.11.2008","8.494,0","8.480,0","8.480,0","8.454,0","335,74K","2,85%"
"17.11.2008","8.259,0","8.390,0","8.558,0","8.231,0","280,17K","-1,34%"
"14.11.2008","8.371,0","8.820,0","8.914,0","8.357,0","308,22K","-5,20%"
"13.11.2008","8.830,0","8.280,0","8.533,0","7.945,0","392,27K","6,64%"
"12.11.2008","8.280,0","8.642,0","8.778,0","8.306,0","225,99K","-4,13%"
"11.11.2008","8.637,0","8.871,0","8.933,0","8.534,0","238,58K","-2,81%"
"10.11.2008","8.887,0","9.022,0","9.210,0","8.746,0","201,44K","-1,21%"
"07.11.2008","8.996,0","8.678,0","9.002,0","8.659,0","228,78K","3,40%"
"06.11.2008","8.700,0","9.169,0","9.181,0","8.611,0","271,61K","-5,18%"
"05.11.2008","9.175,0","9.580,0","9.635,0","9.081,0","219,84K","-4,30%"
"04.11.2008","9.587,0","9.331,0","9.626,0","9.290,0","174,67K","2,73%"
"03.11.2008","9.332,0","9.331,0","9.345,0","9.306,0","142,56K","0,37%"
"31.10.2008","9.298,0","9.216,0","9.428,0","9.035,0","255,90K","0,78%"
"30.10.2008","9.226,0","8.876,0","9.246,0","8.873,0","292,27K","4,20%"
"29.10.2008","8.854,0","9.083,0","9.349,0","8.844,0","324,01K","-2,59%"
"28.10.2008","9.089,0","8.023,0","9.110,0","7.957,0","335,77K","13,46%"
"27.10.2008","8.011,0","8.254,0","8.580,0","7.949,0","295,87K","-3,03%"
"24.10.2008","8.261,0","8.766,0","8.778,0","7.980,0","321,99K","-5,85%"
"23.10.2008","8.774,0","8.570,0","8.784,0","8.213,0","378,31K","2,54%"
"22.10.2008","8.557,0","9.040,0","9.114,0","8.308,0","269,16K","-5,29%"
"21.10.2008","9.035,0","9.312,0","9.327,0","8.987,0","235,14K","-3,03%"
"20.10.2008","9.317,0","8.801,0","9.324,0","8.700,0","236,49K","6,23%"
"17.10.2008","8.771,0","8.976,0","9.284,0","8.654,0","312,14K","-2,17%"
"16.10.2008","8.966,0","8.511,0","9.006,0","8.190,0","461,88K","5,43%"
"15.10.2008","8.504,0","9.374,0","9.405,0","8.454,0","306,17K","-9,16%"
"14.10.2008","9.362,0","9.468,0","9.898,0","9.085,0","367,54K","-1,54%"
"13.10.2008","9.508,0","8.489,0","9.518,0","8.489,0","275,48K","13,60%"
"10.10.2008","8.370,0","8.594,0","8.909,0","7.878,0","507,09K","-2,65%"
"09.10.2008","8.598,0","9.189,0","9.468,0","8.539,0","341,99K","-6,55%"
"08.10.2008","9.201,0","9.529,0","9.805,0","9.141,0","425,06K","-3,53%"
"07.10.2008","9.538,0","9.966,0","10.146,0","9.457,0","319,19K","-4,28%"
"06.10.2008","9.964,0","10.338,0","10.338,0","9.547,0","353,99K","-3,86%"
"03.10.2008","10.364,0","10.559,0","10.827,0","10.331,0","279,61K","-1,83%"
"02.10.2008","10.557,0","10.880,0","10.940,0","10.468,0","216,41K","-3,03%"
"01.10.2008","10.887,0","10.826,0","10.903,0","10.651,0","208,62K","0,24%"
"30.09.2008","10.861,0","10.455,0","10.888,0","10.424,0","203,61K","3,69%"
"29.09.2008","10.474,0","11.181,0","11.199,0","10.408,0","347,09K","-6,04%"
"26.09.2008","11.147,0","11.008,0","11.177,0","10.800,0","193,26K","1,17%"
"25.09.2008","11.018,0","10.854,0","11.131,0","10.800,0","234,34K","1,45%"
"24.09.2008","10.860,0","10.860,0","11.040,0","10.750,0","207,30K","0,06%"
"23.09.2008","10.854,0","11.063,0","11.145,0","10.831,0","237,88K","-1,89%"
"22.09.2008","11.063,0","11.326,0","11.392,0","10.997,0","211,36K","-4,87%"
"19.09.2008","11.629,0","10.971,0","11.582,0","10.951,0","1,72K","5,89%"
"18.09.2008","10.982,0","10.656,0","11.086,0","10.465,0","29,98K","3,03%"
"17.09.2008","10.659,0","11.037,0","11.147,0","10.591,0","46,15K","-3,56%"
"16.09.2008","11.052,0","10.967,0","11.094,0","10.737,0","59,00K","0,85%"
"15.09.2008","10.959,0","11.350,0","11.350,0","10.948,0","74,07K","-4,36%"
"12.09.2008","11.458,0","11.460,0","11.498,0","11.282,0","61,64K","0,03%"
"11.09.2008","11.455,0","11.283,0","11.464,0","11.102,0","142,48K","1,45%"
"10.09.2008","11.291,0","11.241,0","11.383,0","11.189,0","252,68K","0,39%"
